46,U7X30,2005/06/14 17:41:56,99,ROUVKKZLWWEKQ,05NRRUG26B024OEMAXYHLDP68GK0K21RHEHKM7RQ7BMZ89LL5ZP8M2XDFRPNTW41PWB4DYOEXIP58P15CTWV04AVZ83GJZLJJW18E647D06V656W40T7Z13VURYJK7NLNGRRGXQZWQD0YT62YT0GKRIGJ68MHBF120IH20KABOG9N03PQQLC3V78573LX2VPLCLT40SZ1LSPT3Z99GEWXMJUPQXHQS73EHJX6Q8TXSR6A0CI12FEJ55IOK7TS86R2HA4GY7NCDHPK6H3L9ABG9JX9FAE54Y3KLXSY3F8
71,BKP3V,2010/03/31 11:04:14,58,ITIU,GDMFX3YTJBW7PUBVDLW0LTKWS8HGJCLNV2QZCUU3JYY9CQGXH18IWEH25QN5995T8Z0ZMPSGTAD3YNGKDH2SAOPAJ9P6AZT51ZQ6WCQNUX65HLY
97,Q6QIV,2005/08/27 11:10:15,44,BEKWHEDU,9WBOBVP13KLY6QXADERS7PZXML4OJHSCFSTA7LOFQLQNKPK26UXLUSP3OMAR2PFL1GMDVTV3C1LTIINE0UQ40W87TRXPHMM8SVKLA1V080BI9M4EAI2XUAEL2GC12QEVJ43Z60MOH5WS27HPS3OB2R7VNJ8T4N6GOT24IAEP36MJSM56O7BFC776LYO7XUR69T1O2AGE3T7T9ITECRFQXPV0IFSAO8CB0V0EOJM49PB8
37,CRAQD,2011/05/15 06:34:00,21,GPBIPLVTOZWFY,06OIQVQ3WD1SKFTLW5BRFKXKGE6LYZ4A1OEM5YO51CBHFHQHMY9AB8JYA2C98EY848C2ZEXIA1FHQFM18L3TYHFFQZSRICRK3P3RH9V55B480OJJC6KG5Z7CQENFH35TGMIT14ZL2OHBM1863SUYG6G8088QC5HQXHDGWQ9RQ29NM5M0D7BUNQVMASXNK81FLWV8PIKDV6N1MCHUJMHG0VEFXR4NTOVAZV8UH19HYSY1ZSJQXACU3L7E2CNV6TR96HEL7TQZVMKFACTOND0347L25HCO4ODFYNN1TA
94,1Y9PR,2009/08/25 08:11:12,86,OCQPAICJBLCYVMERZE,QA9OJ31RYINED5A5UOV633GWQJXWNY7LM0MJ03CD3J8M9UMQW3PLWJ6C9069122BFII43KP7LR4YRW0GH710FF8J3M8KRRSE2DB5F2IGQQH589ZQQ5KN67UIX48NJZH7ZQC0O7HPPJ1XE5Y6CW47N2OC90U08SNG7L3E8BW0OATWIPVJPNNWFJ8YKW57A9KJMPVX8FDE2M8DMAGYFCEV0U9C5N09RGM920SCO229A7A0A4ML48RFCPNUW9K3QRUK977V1ORZ2F6G47M0A8W14MEN2YYDAW6J4WW82UFYJ5V44IEZZ1L9PA53YI9T05RM60RU4JDAMA48PTKMS2IJQMU6LOSEGA8YRIEAX5BKOCS5QVQVUHJZ
51,NTI7H,2008/04/04 09:16:55,27,SBSNKLB,KY929CCI8W6OE9D731SVCFADAV82VJST5BKXKVPRAL6I9C8CUYPNG0RZPZ2GR3N9TIGP4W1LIJQUP9M039UVWL2PB1K4D8DQWBE0G81YYR6SWJR8S5W5S96N842T0HDU877TSMJLFF4W5GWZL48W2PSTZ3FR9E05LDWXPZOLU0FB5EU11OCC92EZZYR786UFJTF24P6N3RPXLNZ3PGLAA9D9BPC056FRML3ZKO75N4ADG0HJ7N133ZLMG0YKUXGJQZPJ52NK380QE4P8HQMWRTFPKK5NS3W8LNN4VCF8ZSZ6NCI5Q30PJK4
92,QTU0O,2014/12/11 20:25:07,91,FJZTIYURDBUPGQWO,P655M7JQGA1SEQ4F3FFJLKT7Z14NCHL6TVAF9RU6MSAFHJ2X4O9DDVESO222FCUXZL2IU8P8NE3OS0NESANWCXDVUD190VOSJEXSEVOG8DS1OKAB6EQWUN9DTWDJB3IKSEJA8D4UHIJITS24ES8UVYL0AFZ6BTKFB6J4ZLNZD1VJ1DV6BPRE2LXRQN5ZFJWJN6745GINGJPK0LJBVYKOT37Q4QBOFSU47LZRBHNE7CVP0NI80LH0ZEOS86SWD0GE30FWONZRYYEKSXM0JEI1ZHZ8NKEE7IE8YCA73PXIV9KN898JL4KCYG94CU
56,EGSW9,2006/08/08 19:43:26,13,HK,28H01NI7V5L5VXZZ0PN7TLTJDBI75Q5ECI244K32KSFV15GOZNWYAP4ZO9LFGGWP5361MYT69OHYJ58L0JP050NR4Z5887COCF1TTZJ8H3EWFFSTKABQES77HRTA4Y0B1MR2VMRP1HC02QU9T0F52A1XADFUCEBC0I300UU5J3V6CP2CASKA10Y8
16,7NNF2,2000/05/11 04:25:25,26,SWAQJSUFFMSDKC,JZ9QDCF2A34KBSFUVTZMP6OY01V4T1U4WNTEZHV4QF77Y4C4LLJQ6ZWTEHLT4IVGW24OQ9I1CTWHRESBMA2F2XYFL09K7AF9C6OCWOTRHXTY9II2JORLTGBUIROC4HT
49,H4GRI,2019/05/17 12:06:33,50,UYHWYGYAFGKS,XYCBHR635SUIPTV924BBOLQ7ZS12X6W1EYFH8FPT172JMH251V9OR41VKJ1S7JXRAFLUSEL6VA1OHMHO0L0FRI8755TG7M5C9XPLTBQREZSWZZ79P0YMF0C8ZDCKN9RQK8D2XQ5XF77CI1RYRF3QC1D4BKE317OYPKVECFR155QRNYHOLYQFD5JWW4RNCO71KN95NRX3QCCM5NRY1J3O16C2NFGTT41SX9G4DR4LZYA1RY54H2VBT4ONYTJEZZ6LVA9F1CAM4XO3CS0ZVRS
12,BFJOM,2014/05/27 02:50:02,25,,30HKHJ95UVTQZO5WF5I66BCYZLSWM588MRTZBD11VBFHUMFJVCBL2C09O1VBD1248D8HMWPEIW73AFL2KMYH5EVTHG2FL9MT7Z5JKBWFXTVGN3JXZVNIU62PKNY0MRD8DENZDLLWBVBMUSON9K8OVXDSU16Q5FZZSW7ZF9ELN4Z13SGXVVG5JF65H5Y0GZE95
17,SMZFF,2015/04/03 06:38:54,92,SNYMBW,YMFD07XJD6XDIK4IXIUF6XEKJRC56K8T7JJCCFEAG5FEFK5FZ8M7VRV7ZFNII64UV50WQEL3U0GH8AKGYP045COZ1ZHA2ZSOEHC5X0Z6E6BZ9NETQXKRN1WG5Z5VP2C0I7XUC3FRSBGYWY7DFQJUO60APLM30UFZI1NEWTSF7LI1HZOB0D6XUQFAUYPQPWCHW59UL1LM26UXG9DE471PWTLEUC51VAYN9XJII9Q5C84VAHE0SATN563KWYQ72AHOTCLGVCLOAQZ9YTWECA7W244ZKJOJIXQVT9VFJDEJRQ46ZDCF2YV1END8BZ09JUT3WGGNKZZ534CWR0A0M625XOUTXC8W65NST1X69
44,30BZI,2019/10/30 07:54:33,18,DZCPYUJKETGYSD,S44T8VK64WMTSLYT1MMK934M4PYCXBPTKRZPBI579DGXS1ISE1WNRVO4HX5Z0HUV32QZZO2II6B1QHZ6E65UU423WB19OYA36K0WY02JK013MN6NSBY4GNZOBN6JP8OTNTHCGSPM1T80KA1TUO9IRK3E2XG4QHAXWTPC4AYUBKSTUP4WAPDBBANT538I5Z2XUKPSGFOQP29EFTDL8FWYSW
53,8P2DH,2018/07/05 16:45:02,37,GZNZNAWWRKKXM,LP1U0YKC7THFDUC0RTZVR2WE5NAR3QOBFVO5V37CIIXOCMQWT72U67Y4QMVLUQPIRJQOSI2RXLNLYPJMW38NR7MMDRDJE0QYYXVIJ1GXFP5THBP26DLYDUC2YPPAM2F4NFIT215XKZ1S4MHPGZO9VPJUDG5AZE4PSPVT8STR3SBS9OP98ZPD2PU1FI0A15XEJH9GEM2FLE58N8OGUKRMO3CSW88H4FRZX1VQFZ0SS7EBMFR9EE77BKGS1G4SHGKE3GTZNJRSDIY5EDLFRIL7HLI79QDXQQHI9A
61,41VGM,2015/10/08 11:32:16,15,BLTGOG,GDYAUA3XNPEKUOR8RCW6PCXN14TWYR7RJY9RH92FF1595U4PJNBJDM7L7APZXCCR5IZ3O4KBYLOHC3P7FZ7LBEMOY4N7S0JKD0IUQGQYZH37H16LRZK5I9V7D19I0PZR9MIBU0XDKAUVFVQXYHB86XE0C0EPYJ1ALPFBLKILVZQP7QXN2D9T30HWEGO2S6K6RF2NGUFX3FBW6HK8YSTM99P8MWNSV0WPJPF1XI9MWG91IEFCBS0XFWA5DHPT3HW02VEH7DPAOFGUF1DE7WUCD05A3G2XVR98DFX8EZMU0RRPFD10KBD183ABKDI1SV9CXUU2J0X7JTYO7ISBCNKJAF7PRW36C1TZISASPM4HKZ0X8QV6LBFA90IESG174K1AOHZABT1M1K2
80,O2WTL,2011/06/24 06:45:51,71,NNROFHKJXM,ID8SH1OKNVRWIACJ6QZ9YQLC8NAHKEWT557MMBOPBB5FLHRXUWW03RYWSORPLYZKZ0DQWV69M28WUIV9TM2JGPNTJAMLC4Q4EJ064WM1EZ5FZDEQOGYOP46JU1J8V63E7LW2VBHJ3X6O5IAGXYB8L5PX92N4XCO4WBPIGYS0JI2CXGLRK3HL7PWU27ACKL4BGAGSUHN2NIPBQB7L9CFAQAJHPNG5DOKZ4TMA5LZTHQMCAT3TZHJU5HHBF8UT2OCV273PCK6F7C71QY7BBSNKXULUALRYO6O6S9E45A48POD6IAR2YZXY7YO7XB6O8RWGMPSGFF4XOP3YRQT
66,BE3E8,2015/10/23 13:29:31,97,RSELTCOIOFSKXQKYW,3F0Z617X5Y75WK72S8DB1PDQPGTUBVBROQAYS0V5PFIBMRB87K9NZLGKQDLAIEEDBBPKVQB0K7QOB9TRZMGDJSIZS8P79GHW6DU8QS68JT
4,FFBE7,2006/12/09 03:53:15,11,LOQFTSPJVYCJQEU,KJXNZ5ZABEYIM43BBCW6ECQ21ZL950WK5GYLD3YTG4KMUUBJENZAPFTRSIKEGVXSN2HCL9V3JNWVB4DQ6F282O3HK5A51R9GPQ0ARW6OFPSONSSQUU8E4EIT71BQCYT5WLSBASMCQVATE59F2EKKAZNFL2BMFIFPL9F5GG395N6QJLBACT0IYIWK4ZNV91K82TX9KPUAFQF4KYUL381CEA0FIFILR1YQZLI8FF5RS4EDYXPB8679IIPOMYIBIBCPWWTH66O532RJPA0HYQI7O6W66LDAK40X8AB4VU9AG4SX
20,1LFJ3,2019/09/01 23:28:35,2,OAVKBYNCDJ,D2GPDH8AHBZGKTPC3775P5HOPUELYK1VXS4YWRSVBLQ9F1L4V000M4BC0Z64M1Y9KW3H9OJYMDJXG8TPBX666U0II2R5HLLKOI72QFGD8S914QDTUYEVDONIJVLIJ9G9Q1691VU4QFL35QVSF03ALMCCRUURVNRH
31,FSM4V,2002/08/13 12:37:02,79,PWEZLLSEFHE,WBRGYCMIQ7CZEOF62NCWYZ70RAC839V0N3M2SQX1G0FX0EB42AOGLIIDGPPSCHQ3R5OXGZWITYN8C9ESYW34TK6N9RJWN429AXJ21Y65INIO6LUBP9J6OPFXBDYYSVPZBB1PYJE76OGNXDVVD2C0V2YJV0G5VECT145Y14JDGNI8PUC5TVFO2I4LKBU1A2M7LU9XHIO9KNI24EV4Q9K56JL3K8HN336X07J2N0T1BC59CJRY3EG1D2RSG5ONN4TUF53GLXOV8NX8V4SYZIPM8U7JZQAO24Y6K43QQ973FISAQYJS4XO9C1OL3TARN67DKS3I14CYKZXCGLGZ93FFEP3KA52KEFOWM2QC2SJ3ZFPAN1FFMO8HWYGSN64G5MHEHHCTHWPE
64,VZQNJ,2006/02/24 16:34:09,4,BDJ,EW7KIMHUSHY300X0I8SOO2G5LW30NCKGOOCRRYCHK8QG5L93G36P28P902L17LANGFPUR2H9GK3SC6ZMWQE6N8932H7YLJB1P9N2YJG3KB6G80FJR4M0TGE3WKDFB8ELSQNR2USMM139OY7U7S8QCUYTRWKFMJ6B
24,3OXJW,2013/07/19 21:39:40,47,CPFBVNYDEZSPOAHNB,UGMEE4KSX5SDQNUU8CR86LPRZW0GYQAF6NLIABLVL12Q192SYHRZX45Z1I6T3VUNOUD1KKJNL3XZ1MC8FUBXLB85
15,ESN64,2015/08/07 16:52:37,34,CCTWXVPYEZU,BJIIBNVXNSJ1PW1O8UUYYI2AVO7GD975H0U75VA
48,SZALH,2003/08/05 20:22:57,87,X,T0RVIOY7DNG9N0GET7PJP1CM22DCKCWQJ9QKBKZ4G240LG1J8FDI4TYAJ9INSVRTESAIPT257744LHVWYKXMNFUSNSIRTVXXNQUNM1JP698YR330M6HPGVBQIX9I8BSXXZ4SED5V6F58ON8GIU05H5TU6XKYEUSPYI3P3OYY2IM8DIOAZXVD42NXEABXZ2O48N4CWT0T94HGJMN6Z0W4U3CTZVKVM7T769T60MNNRRYDLKOZ19ONQV028IGPDNBADJEYASMTUY3WX51DK078KHFTA98UAYHQFM54NMJ1SPYJ2QLH2D9H2P0MZZNNIN53RG1Y2TYGPQ
57,ABT9Y,2000/02/03 02:20:29,47,PGFZWS,VLWHZZXQQZS5OKWNCIXBWD9G9VIUFNVFW9GKHXCJ3REW7YJ0PTDUXZMPPF67W7J3WJAPHCRHCZJN8RTUA3D57T1MN94XSK9JXMQB72SVC0PY572NCL5PZWKW1TKV11LEAMQZ7ZTOOW0OZ6JLSMJXESN8LKLWYI5NP3LT51NOXQZLIFCIV52X7XXAMCEEQ4V0AOVZ26Y0MP697J5SBER4OT2XT90JP87WFQG0BLE7RUGW8P51B2CWDKMF0FADZDAREYYALI10KF0PG5FD7K
62,EBZ6J,2010/12/23 06:29:05,6,URJIALETKVC,JPU44CS445SRD7SPMJ8
